cliente,genero,edad,ciudad_cliente
Cliente_1314,Femenino,42,CIUDAD DE MÉXICO
Cliente_1220,Masculino,59,puebla
Cliente_544,Masculino,40,mérida
Cliente_1568,Femenino,27,tapachula
Cliente_349,Masculino,34,Monterrey
Cliente_705,Masculino,54,puebla
Cliente_133,Femenino,64,guadalajara
Cliente_589,Masculino,58,CIUDAD DE MÉXICO
Cliente_1558,Masculino,24,Guadalajara
Cliente_50,Femenino,69,tuxtla gutiérrez
Cliente_1991,Femenino,59,ciudad de méxico
Cliente_369,Masculino,18,tapachula
Cliente_346,Masculino,69,CANCÚN
Cliente_518,Masculino,25,mérida
Cliente_843,Masculino,54,tuxtla gutiérrez
Cliente_1127,Femenino,38,Mérida
Cliente_1200,Masculino,34,Puebla
Cliente_1148,Femenino,45,Ciudad de México
Cliente_1122,Masculino,24,LEÓN
Cliente_1877,Masculino,53,Ciudad de México
Cliente_868,Femenino,30,Tuxtla Gutiérrez
Cliente_916,Masculino,65,tijuana
Cliente_1656,Femenino,64,PUEBLA
Cliente_831,Masculino,51,Puebla
Cliente_1340,Femenino,51,león
Cliente_741,Femenino,46,Tijuana
Cliente_1994,Femenino,31,MÉRIDA
Cliente_1514,Femenino,45,Ciudad de México
Cliente_1312,Femenino,33,TUXTLA GUTIÉRREZ
Cliente_789,Femenino,51,Puebla
Cliente_852,Masculino,47,MONTERREY
Cliente_203,Masculino,69,Puebla
Cliente_619,Femenino,39,León
Cliente_801,Femenino,54,Tijuana
Cliente_1399,Masculino,33,guadalajara
Cliente_1602,Masculino,65,MÉRIDA
Cliente_512,Femenino,54,TUXTLA GUTIÉRREZ
Cliente_726,Masculino,51,ciudad de méxico
Cliente_331,Masculino,56,Tuxtla Gutiérrez
Cliente_1303,Masculino,41,MONTERREY
Cliente_1819,Masculino,63,Mérida
Cliente_901,Femenino,69,LEÓN
Cliente_1117,Femenino,55,cancún
Cliente_662,Masculino,59,PUEBLA
Cliente_689,Femenino,44,Tijuana
Cliente_1263,Masculino,52,León
Cliente_1906,Masculino,22,tijuana
Cliente_310,Femenino,54,Puebla
Cliente_446,Masculino,26,GUADALAJARA
Cliente_767,Masculino,34,GUADALAJARA
Cliente_621,Femenino,44,cancún
Cliente_1010,Masculino,34,Mérida
Cliente_1713,Masculino,34,León
Cliente_1690,Femenino,66,León
Cliente_573,Masculino,69,Ciudad de México
Cliente_1026,Masculino,56,monterrey
Cliente_1290,Masculino,51,Monterrey
Cliente_351,Masculino,65,tuxtla gutiérrez
Cliente_1296,Femenino,38,Tijuana
Cliente_709,Femenino,50,puebla
Cliente_1503,Femenino,45,MÉRIDA
Cliente_65,Masculino,20,CIUDAD DE MÉXICO
Cliente_1032,Femenino,51,MÉRIDA
Cliente_1523,Masculino,50,tijuana
Cliente_1988,Masculino,54,Mérida
Cliente_663,Femenino,55,Puebla
Cliente_1272,Femenino,59,cancún
Cliente_850,Femenino,37,monterrey
Cliente_1972,Masculino,45,Tuxtla Gutiérrez
Cliente_630,Masculino,33,Tapachula
Cliente_1326,Masculino,38,LEÓN
Cliente_789,Femenino,51,Puebla
Cliente_1353,Femenino,54,Tijuana
Cliente_1795,Femenino,58,MÉRIDA
Cliente_1751,Femenino,44,tapachula
Cliente_477,Femenino,39,puebla
Cliente_1185,Masculino,31,monterrey
Cliente_79,Masculino,60,león
Cliente_307,Femenino,55,Ciudad de México
Cliente_146,Femenino,21,TAPACHULA
Cliente_207,Femenino,55,MONTERREY
Cliente_1340,Femenino,51,LEÓN
Cliente_1430,Femenino,45,MONTERREY
Cliente_1689,Masculino,27,león
Cliente_1696,Masculino,62,Tijuana
Cliente_403,Masculino,33,GUADALAJARA
Cliente_547,Masculino,50,Tijuana
Cliente_305,Masculino,65,GUADALAJARA
Cliente_373,Femenino,23,Ciudad de México
Cliente_133,Femenino,64,Guadalajara
Cliente_1640,Femenino,57,ciudad de méxico
Cliente_1730,Femenino,47,PUEBLA
Cliente_1641,Femenino,40,Guadalajara
Cliente_1203,Femenino,69,Monterrey
Cliente_1009,Femenino,21,León
Cliente_944,Masculino,63,GUADALAJARA
Cliente_1699,Femenino,27,Tuxtla Gutiérrez
Cliente_712,Femenino,60,león
Cliente_231,Femenino,51,monterrey
Cliente_547,Masculino,50,TIJUANA
Cliente_582,Masculino,45,MÉRIDA
Cliente_111,Femenino,47,PUEBLA
Cliente_750,Masculino,46,tapachula
Cliente_1297,Masculino,60,puebla
Cliente_1222,Femenino,43,Tijuana
Cliente_278,Femenino,65,TIJUANA
Cliente_537,Masculino,43,MONTERREY
Cliente_1446,Masculino,67,Cancún
Cliente_1107,Femenino,33,Cancún
Cliente_752,Masculino,34,Cancún
Cliente_1766,Masculino,62,guadalajara
Cliente_1235,Femenino,24,cancún
Cliente_491,Masculino,66,tapachula
Cliente_869,Masculino,21,Cancún
Cliente_201,Masculino,37,cancún
Cliente_449,Masculino,28,Puebla
Cliente_1790,Femenino,64,LEÓN
Cliente_86,Femenino,31,Tuxtla Gutiérrez
Cliente_1769,Femenino,20,Monterrey
Cliente_852,Masculino,47,Monterrey
Cliente_1854,Masculino,25,GUADALAJARA
Cliente_411,Femenino,19,Ciudad de México
Cliente_420,Masculino,25,Puebla
Cliente_1550,Femenino,27,TIJUANA
Cliente_432,Femenino,43,MÉRIDA
Cliente_337,Femenino,56,LEÓN
Cliente_1456,Masculino,63,CANCÚN
Cliente_1176,Femenino,38,CIUDAD DE MÉXICO
Cliente_929,Masculino,30,MÉRIDA
Cliente_477,Femenino,39,Puebla
Cliente_1497,Masculino,24,León
Cliente_1111,Masculino,54,GUADALAJARA
Cliente_1600,Femenino,58,Tuxtla Gutiérrez
Cliente_1782,Masculino,22,león
Cliente_1625,Femenino,28,MONTERREY
Cliente_749,Masculino,29,TUXTLA GUTIÉRREZ
Cliente_1646,Femenino,19,MÉRIDA
Cliente_1807,Masculino,58,León
Cliente_602,Femenino,23,Cancún
Cliente_440,Femenino,58,CANCÚN
Cliente_388,Masculino,69,MÉRIDA
Cliente_1851,Masculino,69,Mérida
Cliente_1408,Masculino,42,CANCÚN
Cliente_1479,Femenino,66,CANCÚN
Cliente_965,Femenino,35,TIJUANA
Cliente_952,Femenino,33,MONTERREY
Cliente_628,Femenino,29,TUXTLA GUTIÉRREZ
Cliente_922,Masculino,69,mérida
Cliente_192,Femenino,24,ciudad de méxico
Cliente_1919,Masculino,46,MÉRIDA
Cliente_1803,Masculino,42,GUADALAJARA
Cliente_224,Masculino,58,cancún
Cliente_1218,Masculino,23,Monterrey
Cliente_546,Masculino,56,tuxtla gutiérrez
Cliente_1658,Masculino,34,tapachula
Cliente_842,Masculino,21,monterrey
Cliente_744,Masculino,69,TIJUANA
Cliente_1498,Masculino,44,Monterrey
Cliente_236,Masculino,20,tijuana
Cliente_1875,Femenino,59,Tuxtla Gutiérrez
Cliente_803,Masculino,33,PUEBLA
Cliente_317,Masculino,40,Guadalajara
Cliente_1150,Masculino,33,Puebla
Cliente_675,Femenino,54,Tuxtla Gutiérrez
Cliente_1731,Femenino,55,CANCÚN
Cliente_42,Masculino,41,Mérida
Cliente_1093,Masculino,50,MONTERREY
Cliente_1862,Masculino,30,LEÓN
Cliente_285,Masculino,40,CANCÚN
Cliente_816,Masculino,20,CIUDAD DE MÉXICO
Cliente_1944,Masculino,39,guadalajara
Cliente_828,Femenino,60,tijuana
Cliente_1662,Masculino,57,León
Cliente_1318,Femenino,33,Tuxtla Gutiérrez
Cliente_1173,Femenino,33,CIUDAD DE MÉXICO
Cliente_1418,Femenino,42,guadalajara
Cliente_656,Masculino,46,ciudad de méxico
Cliente_814,Femenino,24,León
Cliente_225,Masculino,31,GUADALAJARA
Cliente_786,Femenino,35,león
Cliente_1498,Masculino,44,MONTERREY
Cliente_963,Masculino,49,Tapachula
Cliente_281,Masculino,33,MONTERREY
Cliente_15,Femenino,41,TUXTLA GUTIÉRREZ
Cliente_1787,Femenino,20,GUADALAJARA
Cliente_1078,Masculino,27,PUEBLA
Cliente_335,Masculino,43,TAPACHULA
Cliente_1813,Masculino,62,Tapachula
Cliente_1992,Femenino,40,tapachula
Cliente_121,Femenino,28,PUEBLA
Cliente_215,Femenino,47,Tijuana
Cliente_1002,Femenino,50,tapachula
Cliente_614,Femenino,60,MONTERREY
Cliente_66,Masculino,56,Guadalajara
Cliente_703,Femenino,61,MONTERREY
Cliente_1703,Femenino,21,MONTERREY
Cliente_1635,Femenino,25,mérida
Cliente_621,Femenino,44,CANCÚN
Cliente_1981,Masculino,24,tijuana
Cliente_781,Masculino,37,CIUDAD DE MÉXICO
Cliente_1284,Femenino,39,CIUDAD DE MÉXICO
Cliente_1838,Femenino,54,monterrey
Cliente_1619,Femenino,70,PUEBLA
Cliente_831,Masculino,51,PUEBLA
Cliente_697,Femenino,65,TIJUANA
Cliente_1332,Masculino,57,tapachula
Cliente_431,Femenino,57,Mérida
Cliente_1366,Femenino,18,CANCÚN
Cliente_1033,Femenino,67,Tijuana
Cliente_204,Femenino,33,PUEBLA
Cliente_771,Femenino,45,Guadalajara
Cliente_575,Femenino,59,MÉRIDA
Cliente_1351,Femenino,20,LEÓN
Cliente_1304,Femenino,58,TIJUANA
Cliente_1008,Femenino,56,Ciudad de México
Cliente_1338,Femenino,56,ciudad de méxico
Cliente_1230,Masculino,44,TIJUANA
Cliente_852,Masculino,47,monterrey
Cliente_232,Femenino,46,MÉRIDA
Cliente_1836,Femenino,22,Monterrey
Cliente_1537,Femenino,33,tijuana
Cliente_1951,Femenino,38,Tijuana
Cliente_1449,Femenino,59,CANCÚN
Cliente_1371,Femenino,33,GUADALAJARA
Cliente_288,Masculino,66,Tapachula
Cliente_1476,Femenino,52,Mérida
Cliente_556,Femenino,55,Puebla
Cliente_1763,Femenino,68,TIJUANA
Cliente_73,Masculino,39,ciudad de méxico
Cliente_1112,Masculino,27,ciudad de méxico
Cliente_1819,Masculino,63,mérida
Cliente_1523,Masculino,50,TIJUANA
Cliente_941,Femenino,18,monterrey
Cliente_876,Masculino,67,GUADALAJARA
Cliente_1696,Masculino,62,TIJUANA
Cliente_402,Femenino,49,CIUDAD DE MÉXICO
Cliente_89,Femenino,52,cancún
Cliente_1997,Femenino,66,Puebla
Cliente_1468,Masculino,38,ciudad de méxico
Cliente_1038,Masculino,27,MONTERREY
Cliente_380,Femenino,62,tapachula
Cliente_1008,Femenino,56,CIUDAD DE MÉXICO
Cliente_1362,Femenino,62,puebla
Cliente_233,Femenino,56,Tuxtla Gutiérrez
Cliente_1597,Femenino,43,Guadalajara
Cliente_119,Femenino,30,TAPACHULA
Cliente_1099,Masculino,25,TAPACHULA
Cliente_1038,Masculino,27,monterrey
Cliente_1975,Masculino,42,Tapachula
Cliente_162,Femenino,60,monterrey
Cliente_1211,Masculino,51,cancún
Cliente_969,Femenino,64,GUADALAJARA
Cliente_123,Masculino,58,PUEBLA
Cliente_1795,Femenino,58,Mérida
Cliente_155,Femenino,28,tijuana
Cliente_1512,Femenino,23,MÉRIDA
Cliente_1828,Masculino,26,puebla
Cliente_1271,Masculino,64,Tijuana
Cliente_441,Femenino,62,Tuxtla Gutiérrez
Cliente_1425,Masculino,49,CANCÚN
Cliente_232,Femenino,46,mérida
Cliente_1786,Masculino,28,monterrey
Cliente_801,Femenino,54,TIJUANA
Cliente_1305,Femenino,56,tapachula
Cliente_612,Masculino,22,TIJUANA
Cliente_1491,Femenino,30,CANCÚN
Cliente_221,Masculino,47,LEÓN
Cliente_610,Masculino,31,tuxtla gutiérrez
Cliente_682,Femenino,62,TAPACHULA
Cliente_1780,Femenino,18,puebla
Cliente_1915,Femenino,48,tuxtla gutiérrez
Cliente_846,Masculino,52,cancún
Cliente_1862,Masculino,30,LEÓN
Cliente_610,Masculino,31,TUXTLA GUTIÉRREZ
Cliente_1979,Femenino,35,LEÓN
Cliente_500,Femenino,33,ciudad de méxico
Cliente_929,Masculino,30,MÉRIDA
Cliente_306,Masculino,52,monterrey
Cliente_1455,Femenino,33,Cancún
Cliente_1086,Femenino,26,Guadalajara
Cliente_1005,Masculino,43,tijuana
Cliente_238,Femenino,54,Cancún
Cliente_2,Masculino,38,Mérida
Cliente_967,Masculino,57,Tijuana
Cliente_1000,Femenino,44,tuxtla gutiérrez
Cliente_1244,Masculino,56,león
Cliente_194,Masculino,52,CANCÚN
Cliente_586,Femenino,22,MONTERREY
Cliente_287,Femenino,60,guadalajara
Cliente_1796,Masculino,56,TUXTLA GUTIÉRREZ
Cliente_1069,Femenino,36,cancún
Cliente_1832,Femenino,22,mérida
Cliente_243,Masculino,47,MONTERREY
Cliente_1813,Masculino,62,TAPACHULA
Cliente_1236,Femenino,64,Puebla
Cliente_969,Femenino,64,guadalajara
Cliente_1486,Femenino,27,MONTERREY
Cliente_1194,Femenino,18,Cancún
Cliente_430,Masculino,50,CIUDAD DE MÉXICO
Cliente_7,Femenino,66,Tijuana
Cliente_1724,Femenino,59,Ciudad de México
Cliente_894,Masculino,69,Cancún
Cliente_1241,Masculino,40,Guadalajara
Cliente_644,Masculino,36,CANCÚN
Cliente_785,Femenino,32,tijuana
,Femenino,18,TAPACHULA
Cliente_1282,Femenino,53,Mérida
Cliente_1742,Masculino,37,MÉRIDA
Cliente_1564,Femenino,47,León
Cliente_1737,Femenino,69,monterrey
Cliente_898,Masculino,57,mérida
Cliente_1861,Femenino,38,León
Cliente_478,Masculino,64,tapachula
Cliente_1130,Femenino,18,LEÓN
Cliente_46,Masculino,51,Tapachula
Cliente_876,Masculino,67,GUADALAJARA
Cliente_1946,Femenino,49,TAPACHULA
Cliente_1577,Femenino,69,León
Cliente_1272,Femenino,59,Cancún
Cliente_1372,Masculino,56,TUXTLA GUTIÉRREZ
Cliente_1893,Masculino,49,mérida
Cliente_1291,Masculino,30,Mérida
Cliente_1109,Masculino,35,CIUDAD DE MÉXICO
Cliente_518,Masculino,25,mérida
Cliente_1365,Femenino,34,tuxtla gutiérrez
Cliente_552,Femenino,70,Ciudad de México
Cliente_633,Femenino,53,tijuana
Cliente_1475,Masculino,34,león
Cliente_601,Femenino,58,cancún
Cliente_112,Femenino,41,CANCÚN
Cliente_1429,Femenino,65,CANCÚN
Cliente_253,Femenino,21,tijuana
Cliente_725,Masculino,46,Tapachula
Cliente_1551,Masculino,57,monterrey
Cliente_1243,Masculino,23,mérida
Cliente_867,Masculino,70,mérida
Cliente_361,Masculino,51,monterrey
Cliente_193,Femenino,63,Ciudad de México
Cliente_715,Femenino,43,tijuana
Cliente_1534,Masculino,62,puebla
Cliente_1348,Femenino,64,CIUDAD DE MÉXICO
Cliente_762,Femenino,63,CANCÚN
Cliente_63,Masculino,30,Guadalajara
Cliente_128,Masculino,62,tuxtla gutiérrez
Cliente_656,Masculino,46,ciudad de méxico
Cliente_1761,Masculino,30,ciudad de méxico
Cliente_831,Masculino,51,puebla
Cliente_1217,Femenino,52,Tijuana
Cliente_1845,Masculino,22,tuxtla gutiérrez
Cliente_463,Masculino,21,MONTERREY
Cliente_1947,Femenino,39,Cancún
Cliente_730,Femenino,67,MÉRIDA
Cliente_820,Femenino,62,ciudad de méxico
Cliente_1471,Masculino,34,tuxtla gutiérrez
Cliente_2,Masculino,38,Mérida
Cliente_184,Masculino,47,TAPACHULA
Cliente_749,Masculino,29,tuxtla gutiérrez
Cliente_323,Femenino,25,Mérida
Cliente_916,Masculino,65,TIJUANA
Cliente_1509,Masculino,62,guadalajara
Cliente_871,Femenino,65,CANCÚN
Cliente_332,Masculino,51,tuxtla gutiérrez
Cliente_187,Masculino,33,CIUDAD DE MÉXICO
Cliente_1706,Femenino,24,Ciudad de México
Cliente_1912,Masculino,60,CANCÚN
Cliente_1746,Masculino,67,TUXTLA GUTIÉRREZ
Cliente_450,Masculino,49,tijuana
Cliente_931,Masculino,41,monterrey
Cliente_1703,Femenino,21,Monterrey
Cliente_1890,Femenino,51,león
Cliente_825,Femenino,24,mérida
Cliente_148,Femenino,41,CIUDAD DE MÉXICO
Cliente_1918,Masculino,23,Tijuana
Cliente_698,Femenino,65,tapachula
Cliente_1085,Femenino,64,Tuxtla Gutiérrez
Cliente_852,Masculino,47,Monterrey
Cliente_1356,Femenino,18,MÉRIDA
Cliente_1894,Masculino,36,LEÓN
Cliente_1303,Masculino,41,monterrey
Cliente_730,Femenino,67,Mérida
Cliente_333,Masculino,19,PUEBLA
Cliente_1446,Masculino,67,CANCÚN
Cliente_57,Femenino,63,MÉRIDA
Cliente_1656,Femenino,64,puebla
Cliente_115,Femenino,59,PUEBLA
Cliente_203,Masculino,69,PUEBLA
Cliente_1906,Masculino,22,Tijuana
Cliente_1956,Masculino,33,TAPACHULA
Cliente_1747,Masculino,64,Ciudad de México
Cliente_179,Masculino,29,León
Cliente_1349,Femenino,28,LEÓN
Cliente_2000,Masculino,25,mérida
Cliente_1797,Femenino,28,MÉRIDA
Cliente_1004,Masculino,47,CIUDAD DE MÉXICO
Cliente_418,Femenino,41,tapachula
Cliente_318,Masculino,21,puebla
Cliente_1013,Masculino,31,TUXTLA GUTIÉRREZ
Cliente_367,Masculino,52,Puebla
Cliente_229,Masculino,33,GUADALAJARA
Cliente_381,Femenino,52,TAPACHULA
Cliente_849,Femenino,44,TAPACHULA
Cliente_1511,Femenino,66,PUEBLA
Cliente_1529,Masculino,47,puebla
Cliente_52,Femenino,70,GUADALAJARA
Cliente_1273,Femenino,44,Tapachula
Cliente_1790,Femenino,64,León
Cliente_1623,Femenino,63,PUEBLA
Cliente_1539,Masculino,33,León
Cliente_407,Femenino,49,LEÓN
Cliente_1157,Masculino,34,Cancún
Cliente_1627,Femenino,35,Monterrey
Cliente_505,Femenino,52,tuxtla gutiérrez
Cliente_1971,Masculino,41,TAPACHULA
Cliente_150,Masculino,56,TIJUANA
Cliente_951,Masculino,26,tuxtla gutiérrez
Cliente_1157,Masculino,34,CANCÚN
Cliente_1490,Femenino,58,Puebla
Cliente_1619,Femenino,70,Puebla
Cliente_791,Masculino,31,león
Cliente_1755,Masculino,58,Monterrey
Cliente_621,Femenino,44,cancún
Cliente_585,Femenino,58,ciudad de méxico
Cliente_1926,Femenino,45,TUXTLA GUTIÉRREZ
Cliente_819,Femenino,29,PUEBLA
Cliente_41,Femenino,21,tapachula
Cliente_1691,Masculino,41,Tijuana
Cliente_1939,Femenino,69,TUXTLA GUTIÉRREZ
Cliente_1968,Femenino,18,mérida
Cliente_1682,Masculino,48,MÉRIDA
Cliente_1801,Femenino,57,tuxtla gutiérrez
Cliente_385,Femenino,20,MONTERREY
Cliente_663,Femenino,55,Puebla
Cliente_1812,Masculino,42,Ciudad de México
Cliente_1323,Masculino,50,TIJUANA
Cliente_874,Femenino,48,Guadalajara
Cliente_1713,Masculino,34,león
Cliente_276,Femenino,31,Guadalajara
Cliente_1730,Femenino,47,puebla
Cliente_475,Masculino,38,TAPACHULA
Cliente_76,Femenino,65,león
Cliente_49,Masculino,27,tuxtla gutiérrez
Cliente_1943,Masculino,49,guadalajara
Cliente_1297,Masculino,60,Puebla
Cliente_587,Femenino,18,Cancún
Cliente_452,Femenino,52,ciudad de méxico
Cliente_142,Masculino,33,monterrey
Cliente_1649,Femenino,25,tapachula
Cliente_1010,Masculino,34,mérida
Cliente_346,Masculino,69,cancún
Cliente_1398,Masculino,28,puebla
Cliente_871,Femenino,65,cancún
Cliente_797,Masculino,51,TUXTLA GUTIÉRREZ
Cliente_1083,Femenino,54,mérida
Cliente_1910,Masculino,43,PUEBLA
Cliente_52,Femenino,70,guadalajara
Cliente_1459,Masculino,42,Cancún
Cliente_1963,Masculino,60,Puebla
Cliente_1887,Masculino,27,Guadalajara
Cliente_985,Femenino,54,CANCÚN
Cliente_1308,Femenino,67,mérida
Cliente_760,Femenino,22,cancún
Cliente_1167,Masculino,63,ciudad de méxico
Cliente_180,Femenino,55,león
Cliente_676,Femenino,52,MÉRIDA
Cliente_1945,Masculino,24,CIUDAD DE MÉXICO
Cliente_613,Masculino,54,Puebla
Cliente_1949,Femenino,70,monterrey
Cliente_1903,Femenino,30,guadalajara
Cliente_1317,Femenino,30,tuxtla gutiérrez
Cliente_1594,Masculino,67,TUXTLA GUTIÉRREZ
Cliente_419,Femenino,40,Guadalajara
Cliente_1198,Masculino,51,PUEBLA
Cliente_481,Masculino,70,TUXTLA GUTIÉRREZ
Cliente_286,Femenino,32,TUXTLA GUTIÉRREZ
Cliente_1864,Masculino,49,guadalajara
Cliente_971,Femenino,66,GUADALAJARA
Cliente_399,Masculino,58,TIJUANA
Cliente_1182,Femenino,40,Cancún
Cliente_1109,Masculino,35,ciudad de méxico
Cliente_1433,Masculino,26,Puebla
Cliente_1424,Femenino,64,cancún
Cliente_1761,Masculino,30,ciudad de méxico
Cliente_303,Femenino,26,monterrey
Cliente_845,Masculino,26,TUXTLA GUTIÉRREZ
Cliente_455,Femenino,25,tijuana
Cliente_830,Femenino,28,guadalajara
Cliente_596,Masculino,43,Tapachula
Cliente_1500,Masculino,65,tapachula
Cliente_1673,Femenino,25,LEÓN
Cliente_1781,Masculino,57,MONTERREY
Cliente_533,Femenino,70,ciudad de méxico
Cliente_1620,Femenino,30,Ciudad de México
Cliente_930,Femenino,47,Cancún
Cliente_1272,Femenino,59,Cancún
Cliente_279,Masculino,22,cancún
Cliente_2000,Masculino,25,MÉRIDA
Cliente_1027,Masculino,32,CIUDAD DE MÉXICO
Cliente_1261,Masculino,32,TAPACHULA
Cliente_1690,Femenino,66,LEÓN
Cliente_1602,Masculino,65,MÉRIDA
Cliente_684,Femenino,54,Cancún
Cliente_548,Femenino,57,LEÓN
Cliente_1576,Masculino,37,Mérida
Cliente_19,Masculino,28,Tapachula
Cliente_738,Masculino,44,tijuana
Cliente_978,Masculino,52,cancún
Cliente_686,Femenino,46,TAPACHULA
Cliente_683,Masculino,52,león
Cliente_1307,Femenino,56,mérida
Cliente_1753,Masculino,52,león
Cliente_1824,Masculino,29,monterrey
Cliente_133,Femenino,64,guadalajara
Cliente_1907,Masculino,66,TIJUANA
Cliente_436,Femenino,24,Puebla
Cliente_992,Masculino,25,León
Cliente_407,Femenino,49,LEÓN
Cliente_1222,Femenino,43,Tijuana
Cliente_847,Femenino,46,tuxtla gutiérrez
Cliente_49,Masculino,27,tuxtla gutiérrez
Cliente_556,,55,puebla
Cliente_1112,Masculino,27,CIUDAD DE MÉXICO
Cliente_1862,Masculino,30,León
Cliente_1100,Femenino,47,monterrey
Cliente_372,Masculino,67,Puebla
Cliente_557,Femenino,37,Ciudad de México
Cliente_1690,Femenino,66,León
Cliente_700,Femenino,70,monterrey
Cliente_1075,Masculino,62,TIJUANA
Cliente_48,Masculino,18,Mérida
Cliente_122,Masculino,46,ciudad de méxico
Cliente_1335,Femenino,55,Mérida
Cliente_1835,Masculino,35,ciudad de méxico
Cliente_1315,Masculino,38,Tijuana
Cliente_396,Femenino,58,Guadalajara
Cliente_1556,Masculino,66,cancún
Cliente_1500,Masculino,65,TAPACHULA
Cliente_1298,Masculino,68,CIUDAD DE MÉXICO
Cliente_1135,Masculino,48,Cancún
Cliente_212,Masculino,27,TIJUANA
Cliente_830,Femenino,28,guadalajara
Cliente_1570,Masculino,38,CANCÚN
Cliente_596,Masculino,43,tapachula
Cliente_496,Femenino,64,puebla
Cliente_1074,Masculino,35,CIUDAD DE MÉXICO
Cliente_1588,Femenino,34,MÉRIDA
Cliente_1604,Masculino,34,monterrey
Cliente_509,Masculino,43,Tijuana
Cliente_1383,Masculino,68,Guadalajara
Cliente_1417,Femenino,50,guadalajara
Cliente_325,Femenino,63,Monterrey
Cliente_1258,Masculino,67,Cancún
Cliente_692,Masculino,23,puebla
Cliente_814,Femenino,24,LEÓN
Cliente_476,Masculino,47,CIUDAD DE MÉXICO
Cliente_1270,Masculino,33,cancún
Cliente_1001,Masculino,28,Tijuana
Cliente_540,Femenino,53,MONTERREY
Cliente_1880,Masculino,27,CANCÚN
Cliente_1042,Masculino,57,tijuana
Cliente_712,Femenino,60,León
Cliente_1897,Femenino,45,PUEBLA
Cliente_507,Femenino,49,tuxtla gutiérrez
Cliente_1380,Femenino,31,puebla
Cliente_1459,Masculino,42,Cancún
Cliente_495,Masculino,58,Ciudad de México
Cliente_300,Masculino,23,Ciudad de México
Cliente_734,Femenino,29,LEÓN
Cliente_1043,Femenino,22,Monterrey
Cliente_330,Femenino,50,GUADALAJARA
Cliente_59,Masculino,54,Tapachula
Cliente_1048,Masculino,66,Guadalajara
Cliente_1228,Masculino,58,Puebla
Cliente_391,Masculino,40,Cancún
Cliente_1692,Femenino,19,CIUDAD DE MÉXICO
Cliente_1397,Masculino,21,Tapachula
Cliente_29,Masculino,63,PUEBLA
Cliente_1580,Masculino,18,Mérida
Cliente_327,Masculino,31,TAPACHULA
Cliente_832,Masculino,29,ciudad de méxico
Cliente_1462,Femenino,39,Guadalajara
Cliente_554,Masculino,62,CANCÚN
Cliente_199,Femenino,44,TUXTLA GUTIÉRREZ
Cliente_505,Femenino,52,tuxtla gutiérrez
Cliente_1166,Femenino,28,León
Cliente_704,Masculino,42,MONTERREY
Cliente_605,Masculino,34,puebla
Cliente_1052,Masculino,65,MONTERREY
Cliente_1380,Femenino,31,Puebla
Cliente_7,Femenino,66,Tijuana
Cliente_203,Masculino,69,puebla
Cliente_678,Femenino,59,Cancún
Cliente_1039,Masculino,62,Mérida
Cliente_1326,Masculino,38,LEÓN
Cliente_881,Masculino,48,Cancún
Cliente_193,Femenino,63,CIUDAD DE MÉXICO
Cliente_1755,Masculino,58,MONTERREY
Cliente_48,Masculino,18,mérida
Cliente_58,Masculino,25,MONTERREY
Cliente_198,Masculino,31,MÉRIDA
Cliente_1685,Masculino,29,León
Cliente_1494,Masculino,67,Monterrey
Cliente_771,Femenino,45,GUADALAJARA
Cliente_1067,Femenino,27,puebla
Cliente_251,Masculino,26,MONTERREY
Cliente_129,Masculino,50,Puebla
Cliente_1161,Femenino,50,Tuxtla Gutiérrez
Cliente_418,Femenino,41,Tapachula
Cliente_1265,Masculino,40,Tapachula
Cliente_560,Masculino,41,LEÓN
Cliente_268,Femenino,28,tijuana
Cliente_893,Masculino,27,Ciudad de México
Cliente_1612,Masculino,35,mérida
Cliente_1514,Femenino,45,Ciudad de México
Cliente_69,Masculino,54,MÉRIDA
Cliente_734,Femenino,29,león
Cliente_1976,Masculino,65,TUXTLA GUTIÉRREZ
Cliente_392,Femenino,56,PUEBLA
Cliente_1926,Femenino,45,Tuxtla Gutiérrez
Cliente_1704,Masculino,68,Tapachula
Cliente_814,Femenino,24,león
Cliente_1371,Femenino,33,Guadalajara
Cliente_1909,Femenino,34,CIUDAD DE MÉXICO
Cliente_414,Masculino,34,Monterrey
Cliente_1572,Femenino,48,LEÓN
Cliente_437,Femenino,62,Tijuana
Cliente_1649,,25,TAPACHULA
Cliente_1322,Masculino,67,LEÓN
