id_venta,producto,categoria,marca,cliente,genero,edad,ciudad_cliente,sucursal,ciudad_sucursal,estado,fecha,cantidad,precio,total
36637,Producto_81,Muebles,FitLife,Cliente_1186,Masculino,34,monterrey,Sucursal_2,Mérida,Yucatán,2023-12-12,4,5412,21648
36638,Producto_38,Tecnología,UrbanStyle,Cliente_445,Femenino,21,LEÓN,Sucursal_4,mérida,Yucatán,2023-02-24,1,3934,3934
36639,Producto_15,Deportes,FitLife,Cliente_1344,Masculino,58,CIUDAD DE MÉXICO,Sucursal_11,puebla,Puebla,2025-03-18,2,2279,4558
36640,Producto_32,Hogar,Alpha,Cliente_52,Femenino,70,guadalajara,Sucursal_7,ciudad de méxico,CDMX,2024-10-07,5,2866,14330
36641,Producto_11,Ropa,Alpha,Cliente_1085,Femenino,64,Tuxtla Gutiérrez,Sucursal_6,león,Guanajuato,2025-12-29,3,299,897
36642,Producto_54,Ropa,HomePro,Cliente_1960,Masculino,64,Tapachula,Sucursal_4,Mérida,Yucatán,2024-11-18,5,1017,5085
36643,Producto_49,Deportes,HomePro,Cliente_988,Femenino,57,MÉRIDA,Sucursal_2,mérida,Yucatán,2023-09-04,2,321,642
36644,Producto_88,Tecnología,FitLife,Cliente_1281,Femenino,27,cancún,Sucursal_4,mérida,Yucatán,2025-03-25,3,9200,27600
36645,Producto_77,Tecnología,Alpha,Cliente_1293,Masculino,40,guadalajara,Sucursal_8,puebla,Puebla,2024-01-01,3,12822,38466
36646,Producto_4,Muebles,NextGen,Cliente_444,Masculino,64,TIJUANA,Sucursal_5,Tijuana,Baja California,2025-01-26,1,5492,5492
36647,Producto_97,Electrónica,NextGen,Cliente_388,Masculino,69,MÉRIDA,Sucursal_14,puebla,Puebla,2024-11-26,5,7202,36010
36648,Producto_50,Accesorios,HomePro,Cliente_179,Masculino,29,León,Sucursal_12,Guadalajara,Jalisco,2023-11-04,2,437,874
36649,Producto_95,Tecnología,Nova,Cliente_920,Masculino,46,TAPACHULA,Sucursal_1,monterrey,Nuevo León,2023-04-22,4,6127,24508
36650,Producto_25,Electrónica,Nova,Cliente_663,Femenino,55,puebla,Sucursal_11,Puebla,Puebla,2025-09-26,1,18779,18779
36651,Producto_87,Tecnología,HomePro,Cliente_369,Masculino,18,TAPACHULA,Sucursal_12,Guadalajara,Jalisco,2024-06-24,1,4224,4224
36652,Producto_31,Deportes,HomePro,Cliente_1466,Femenino,26,puebla,Sucursal_5,tijuana,Baja California,2023-01-09,5,-100,12040
36653,Producto_56,Hogar,Nova,Cliente_45,Masculino,49,monterrey,Sucursal_3,MONTERREY,Nuevo León,2023-05-08,1,3360,3360
36654,Producto_48,Deportes,Alpha,Cliente_1204,Femenino,51,león,Sucursal_1,Monterrey,Nuevo León,2023-02-07,3,1443,4329
36655,Producto_75,Accesorios,UrbanStyle,Cliente_1131,Masculino,65,CIUDAD DE MÉXICO,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2024-04-10,4,447,1788
36656,Producto_25,Electrónica,Nova,Cliente_1890,Femenino,51,león,Sucursal_8,Puebla,Puebla,2023-04-25,2,7044,14088
36657,Producto_21,Hogar,ComfortPlus,Cliente_655,Femenino,56,LEÓN,Sucursal_13,LEÓN,Guanajuato,2024-09-25,3,4564,13692
36658,Producto_81,Muebles,FitLife,Cliente_1977,Masculino,65,tapachula,Sucursal_7,Ciudad de México,CDMX,2024-07-04,3,7200,21600
36659,Producto_43,Electrónica,Omega,Cliente_1050,Femenino,63,cancún,Sucursal_3,Monterrey,Nuevo León,2024-10-27,4,10673,42692
36660,Producto_61,Electrónica,NextGen,Cliente_859,Masculino,49,monterrey,Sucursal_11,Puebla,Puebla,2023-01-09,2,19326,38652
36661,Producto_63,Muebles,HomePro,Cliente_1929,Masculino,66,CIUDAD DE MÉXICO,Sucursal_13,LEÓN,Guanajuato,2025-02-14,4,6159,24636
36662,Producto_72,Muebles,UrbanStyle,Cliente_1628,Femenino,43,CIUDAD DE MÉXICO,Sucursal_10,MONTERREY,Nuevo León,2023-12-27,4,3050,12200
36663,Producto_33,Tecnología,ComfortPlus,Cliente_758,Femenino,61,tapachula,Sucursal_5,tijuana,Baja California,2023-11-12,1,4836,4836
36664,Producto_17,Hogar,FitLife,Cliente_91,Masculino,63,Mérida,Sucursal_11,Puebla,Puebla,2025-06-24,2,3906,7812
36665,Producto_62,Tecnología,HomePro,Cliente_1066,Femenino,27,mérida,Sucursal_8,PUEBLA,Puebla,2023-08-25,3,3639,10917
36666,Producto_86,Electrónica,Nova,Cliente_590,Masculino,65,león,Sucursal_14,PUEBLA,Puebla,2025-12-13,1,14552,14552
36667,Producto_3,Electrónica,ComfortPlus,Cliente_715,Femenino,43,TIJUANA,Sucursal_3,Monterrey,Nuevo León,2024-06-15,5,9197,45985
36668,Producto_64,Tecnología,Alpha,Cliente_731,Masculino,55,guadalajara,Sucursal_5,tijuana,Baja California,2024-01-13,5,8901,44505
36669,Producto_43,Electrónica,Omega,Cliente_1676,Masculino,45,Ciudad de México,Sucursal_15,MÉRIDA,Yucatán,2025-05-30,4,19858,79432
36670,Producto_61,Electrónica,NextGen,Cliente_889,Masculino,49,cancún,Sucursal_8,puebla,Puebla,2024-04-26,5,9411,47055
36671,Producto_37,Ropa,HomePro,Cliente_946,Femenino,22,PUEBLA,Sucursal_12,Guadalajara,Jalisco,2023-01-25,4,1592,6368
36672,Producto_94,Muebles,NextGen,Cliente_1126,Masculino,35,Ciudad de México,Sucursal_11,puebla,Puebla,2025-06-01,2,3766,7532
36673,Producto_39,Ropa,NextGen,Cliente_1730,Femenino,47,Puebla,Sucursal_10,monterrey,Nuevo León,2023-08-02,1,1612,1612
36674,Producto_43,Electrónica,Omega,Cliente_1477,Femenino,57,Puebla,Sucursal_3,MONTERREY,Nuevo León,2025-03-07,2,6378,12756
36675,Producto_39,Ropa,NextGen,Cliente_1286,Masculino,24,tapachula,Sucursal_1,MONTERREY,Nuevo León,2025-06-03,2,407,814
36676,Producto_78,Hogar,HomePro,Cliente_1348,Femenino,64,Ciudad de México,Sucursal_2,MÉRIDA,Yucatán,2025-01-08,5,2969,14845
36677,Producto_28,Tecnología,UrbanStyle,Cliente_1869,Masculino,60,TIJUANA,Sucursal_3,Monterrey,Nuevo León,2023-05-25,3,10164,30492
36678,Producto_6,Tecnología,Omega,Cliente_1887,Masculino,27,guadalajara,Sucursal_5,tijuana,Baja California,2024-09-28,3,9931,29793
36679,Producto_45,Ropa,FitLife,Cliente_24,Femenino,43,CIUDAD DE MÉXICO,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2023-07-20,3,596,1788
36680,Producto_34,Deportes,NextGen,Cliente_845,Masculino,26,TUXTLA GUTIÉRREZ,Sucursal_12,guadalajara,Jalisco,2025-09-07,2,516,1032
36681,Producto_73,Hogar,TechBrand,Cliente_227,Masculino,67,león,Sucursal_13,LEÓN,Guanajuato,2025-11-15,4,1870,7480
36682,Producto_57,Deportes,Nova,Cliente_100,Femenino,23,Mérida,Sucursal_6,León,Guanajuato,2025-12-23,3,1088,3264
36683,Producto_55,Tecnología,NextGen,Cliente_830,Femenino,28,guadalajara,Sucursal_2,MÉRIDA,Yucatán,2023-09-21,1,12771,12771
36684,Producto_98,Muebles,ComfortPlus,Cliente_1746,Masculino,67,tuxtla gutiérrez,Sucursal_5,tijuana,Baja California,2024-02-29,2,2061,4122
36685,Producto_58,Electrónica,TechBrand,Cliente_1638,Femenino,45,LEÓN,Sucursal_7,Ciudad de México,CDMX,2024-05-23,5,15099,75495
36686,Producto_40,Deportes,Alpha,Cliente_226,Femenino,24,monterrey,Sucursal_13,LEÓN,Guanajuato,2024-02-08,2,2211,4422
36687,Producto_51,Ropa,HomePro,Cliente_1251,Femenino,43,Cancún,Sucursal_7,ciudad de méxico,CDMX,2024-03-06,3,1221,3663
36688,Producto_45,Ropa,FitLife,Cliente_1420,Masculino,43,LEÓN,Sucursal_2,Mérida,Yucatán,2025-01-22,3,1735,5205
36689,Producto_60,Tecnología,ComfortPlus,Cliente_912,Masculino,21,puebla,Sucursal_1,Monterrey,Nuevo León,2024-05-03,5,10415,52075
36690,Producto_65,Muebles,Alpha,Cliente_1427,Femenino,37,Guadalajara,Sucursal_3,Monterrey,Nuevo León,2023-04-28,2,7798,15596
36691,Producto_70,Tecnología,NextGen,Cliente_91,Masculino,63,mérida,Sucursal_3,monterrey,Nuevo León,2025-07-18,3,12870,38610
36692,Producto_38,Tecnología,UrbanStyle,Cliente_519,Masculino,38,guadalajara,Sucursal_8,Puebla,Puebla,2023-06-30,1,9768,9768
36693,Producto_1,Tecnología,Omega,Cliente_1503,Femenino,45,Mérida,Sucursal_1,monterrey,Nuevo León,2024-09-24,4,5866,23464
36694,Producto_65,Muebles,Alpha,Cliente_1377,Masculino,63,TIJUANA,Sucursal_2,MÉRIDA,Yucatán,2023-07-28,1,1513,1513
36695,Producto_78,Hogar,HomePro,Cliente_746,Femenino,52,Mérida,Sucursal_5,Tijuana,Baja California,2024-04-24,5,3068,15340
36696,Producto_21,Hogar,ComfortPlus,Cliente_1507,Femenino,23,CANCÚN,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2024-02-20,4,788,3152
36697,Producto_41,Accesorios,TechBrand,Cliente_1063,Femenino,56,Monterrey,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2023-06-14,3,438,1314
36698,Producto_86,Electrónica,Nova,Cliente_60,Femenino,26,Guadalajara,Sucursal_6,León,Guanajuato,2025-04-04,1,10923,10923
36699,Producto_13,Ropa,NextGen,Cliente_83,Femenino,28,CANCÚN,Sucursal_8,Puebla,Puebla,2024-11-25,2,469,938
36700,Producto_41,Accesorios,TechBrand,Cliente_373,Femenino,23,ciudad de méxico,Sucursal_6,León,Guanajuato,2025-05-26,4,529,2116
36701,Producto_28,Tecnología,UrbanStyle,Cliente_86,Femenino,31,tuxtla gutiérrez,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2025-02-28,4,14613,58452
36702,Producto_21,Hogar,ComfortPlus,Cliente_1010,Masculino,34,mérida,Sucursal_3,monterrey,Nuevo León,2024-02-20,4,2594,10376
36703,Producto_10,Accesorios,TechBrand,Cliente_308,Masculino,24,LEÓN,Sucursal_12,guadalajara,Jalisco,2025-06-05,5,960,4800
36704,Producto_9,Accesorios,UrbanStyle,Cliente_1207,Masculino,26,TAPACHULA,Sucursal_13,LEÓN,Guanajuato,2025-10-23,1,1132,1132
36705,Producto_88,Tecnología,FitLife,Cliente_810,Femenino,65,tijuana,Sucursal_8,PUEBLA,Puebla,2025-08-07,4,3526,14104
36706,Producto_96,Muebles,Alpha,Cliente_1950,Femenino,46,puebla,Sucursal_14,PUEBLA,Puebla,2025-06-05,3,3336,10008
36707,Producto_50,Accesorios,HomePro,Cliente_1316,Masculino,39,TAPACHULA,Sucursal_8,puebla,Puebla,2024-07-20,3,101,303
36708,Producto_50,Accesorios,HomePro,Cliente_37,Masculino,49,tuxtla gutiérrez,Sucursal_14,PUEBLA,Puebla,2023-08-27,1,500,500
36709,Producto_98,Muebles,ComfortPlus,Cliente_1039,Masculino,62,MÉRIDA,Sucursal_14,puebla,Puebla,2025-12-01,4,4281,17124
36710,Producto_14,Electrónica,Nova,Cliente_1417,Femenino,50,Guadalajara,Sucursal_13,León,Guanajuato,2024-12-10,1,5331,5331
36711,Producto_12,Tecnología,TechBrand,Cliente_861,Masculino,38,Cancún,Sucursal_9,tuxtla gutiérrez,Chiapas,2025-08-30,2,8629,17258
36712,Producto_69,Tecnología,Omega,Cliente_1867,Femenino,58,Puebla,Sucursal_1,MONTERREY,Nuevo León,2025-06-01,1,14096,14096
36713,Producto_76,Ropa,Alpha,Cliente_1065,Masculino,38,Cancún,Sucursal_14,puebla,Puebla,2023-06-18,4,1671,6684
36714,Producto_15,Deportes,FitLife,Cliente_1603,Femenino,50,Tijuana,Sucursal_9,tuxtla gutiérrez,Chiapas,2023-01-28,2,1861,3722
36715,Producto_59,Electrónica,TechBrand,Cliente_1590,Femenino,44,MONTERREY,Sucursal_1,MONTERREY,Nuevo León,2024-12-07,5,17589,87945
36716,Producto_15,Deportes,FitLife,Cliente_1647,Femenino,45,Puebla,Sucursal_2,MÉRIDA,Yucatán,2023-10-21,3,597,1791
36717,Producto_83,Hogar,Alpha,Cliente_1124,Masculino,60,MÉRIDA,Sucursal_1,monterrey,Nuevo León,2024-11-03,5,707,3535
36718,Producto_63,Muebles,HomePro,Cliente_1930,Femenino,32,Puebla,Sucursal_12,Guadalajara,Jalisco,2024-05-17,5,5451,27255
36719,Producto_69,Tecnología,Omega,Cliente_394,Masculino,63,CANCÚN,Sucursal_4,MÉRIDA,Yucatán,2024-05-12,3,10934,32802
36720,Producto_33,Tecnología,ComfortPlus,Cliente_383,Femenino,19,TAPACHULA,Sucursal_14,PUEBLA,Puebla,2025-09-26,3,9675,29025
36721,Producto_20,Hogar,Omega,Cliente_1279,Femenino,48,Guadalajara,Sucursal_12,GUADALAJARA,Jalisco,2023-10-05,3,933,2799
36722,Producto_97,Electrónica,NextGen,Cliente_236,Masculino,20,TIJUANA,Sucursal_11,Puebla,Puebla,2024-04-19,4,18888,75552
36723,Producto_19,Accesorios,NextGen,Cliente_1801,Femenino,57,TUXTLA GUTIÉRREZ,Sucursal_2,mérida,Yucatán,2024-05-24,3,975,2925
36724,Producto_50,Accesorios,HomePro,Cliente_1512,Femenino,23,Mérida,Sucursal_2,Mérida,Yucatán,2025-09-28,4,608,2432
36725,Producto_92,Tecnología,Nova,Cliente_397,Femenino,43,Mérida,Sucursal_15,mérida,Yucatán,2023-09-22,3,5089,15267
36726,Producto_25,Electrónica,Nova,Cliente_156,Masculino,29,TIJUANA,Sucursal_5,TIJUANA,Baja California,2025-07-15,4,6642,26568
36727,Producto_74,Tecnología,TechBrand,Cliente_1907,Masculino,66,TIJUANA,Sucursal_4,MÉRIDA,Yucatán,2025-06-23,4,10099,40396
36728,Producto_89,Muebles,NextGen,Cliente_1920,Masculino,65,TAPACHULA,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2025-08-21,3,5667,17001
36729,Producto_56,Hogar,Nova,Cliente_1848,Femenino,69,León,Sucursal_9,tuxtla gutiérrez,Chiapas,2024-08-25,2,2917,5834
36730,Producto_42,Hogar,FitLife,Cliente_628,Femenino,29,tuxtla gutiérrez,Sucursal_13,león,Guanajuato,2024-08-09,3,2044,6132
36731,Producto_78,Hogar,HomePro,Cliente_123,Masculino,58,puebla,Sucursal_11,puebla,Puebla,2023-07-26,1,3600,3600
36732,Producto_82,Ropa,ComfortPlus,Cliente_771,Femenino,45,Guadalajara,Sucursal_6,León,Guanajuato,2023-02-28,5,1497,7485
36733,Producto_16,Accesorios,FitLife,Cliente_788,Masculino,24,mérida,Sucursal_4,Mérida,Yucatán,2023-08-30,1,1162,1162
36734,Producto_100,Electrónica,TechBrand,Cliente_335,Masculino,43,TAPACHULA,Sucursal_14,puebla,Puebla,2023-03-03,5,5064,25320
36735,Producto_17,Hogar,FitLife,Cliente_283,Femenino,28,PUEBLA,Sucursal_11,puebla,Puebla,2025-05-21,2,4872,9744
36736,Producto_8,Ropa,Nova,Cliente_1443,Masculino,25,cancún,Sucursal_8,puebla,Puebla,2025-07-19,5,1824,9120
36737,Producto_88,Tecnología,FitLife,Cliente_1329,Masculino,34,cancún,Sucursal_10,monterrey,Nuevo León,2025-10-23,2,13810,27620
36738,Producto_23,Accesorios,Nova,Cliente_1902,Masculino,56,León,Sucursal_13,león,Guanajuato,2023-12-04,2,1262,2524
36739,Producto_57,Deportes,Nova,Cliente_1980,Femenino,24,tapachula,Sucursal_11,Puebla,Puebla,2024-04-21,4,1307,5228
36740,Producto_25,Electrónica,Nova,Cliente_1805,Femenino,66,puebla,Sucursal_7,Ciudad de México,CDMX,2023-07-31,4,13092,52368
36741,Producto_67,Electrónica,TechBrand,Cliente_1843,Femenino,52,guadalajara,Sucursal_13,León,Guanajuato,2024-12-18,1,10634,10634
36742,Producto_37,Ropa,HomePro,Cliente_837,Masculino,36,mérida,Sucursal_9,tuxtla gutiérrez,Chiapas,2024-08-01,4,380,1520
36743,Producto_80,Tecnología,Nova,Cliente_710,Masculino,40,Cancún,Sucursal_6,LEÓN,Guanajuato,2023-08-05,3,6954,20862
36744,Producto_26,Electrónica,Omega,Cliente_633,Femenino,53,tijuana,Sucursal_1,Monterrey,Nuevo León,2023-09-19,1,10476,10476
36745,Producto_16,Accesorios,FitLife,Cliente_1081,Femenino,60,ciudad de méxico,Sucursal_5,tijuana,Baja California,2024-10-16,2,842,1684
36746,Producto_2,Accesorios,NextGen,Cliente_1678,Masculino,23,Ciudad de México,Sucursal_6,LEÓN,Guanajuato,2023-02-10,2,784,1568
36747,Producto_95,Tecnología,Nova,Cliente_534,Masculino,53,Monterrey,Sucursal_2,Mérida,Yucatán,2023-03-08,1,12072,12072
36748,Producto_53,Tecnología,UrbanStyle,Cliente_933,Femenino,29,tapachula,Sucursal_7,Ciudad de México,CDMX,2023-04-09,3,6824,20472
36749,Producto_15,Deportes,FitLife,Cliente_1937,Masculino,64,MONTERREY,Sucursal_13,LEÓN,Guanajuato,2025-10-20,4,2343,9372
36750,Producto_93,Hogar,UrbanStyle,Cliente_1548,Femenino,34,PUEBLA,Sucursal_4,mérida,Yucatán,2024-06-15,3,4673,14019
36751,Producto_54,Ropa,HomePro,Cliente_1649,Femenino,25,TAPACHULA,Sucursal_15,Mérida,Yucatán,2023-12-13,1,1416,1416
36752,Producto_96,Muebles,Alpha,Cliente_1032,Femenino,51,MÉRIDA,Sucursal_2,Mérida,Yucatán,2024-06-13,0,4137,20685
36753,Producto_52,Tecnología,Omega,Cliente_742,Femenino,18,ciudad de méxico,Sucursal_4,MÉRIDA,Yucatán,2025-11-27,2,6592,13184
36754,Producto_21,Hogar,ComfortPlus,Cliente_1567,Femenino,61,Guadalajara,Sucursal_4,MÉRIDA,Yucatán,2024-11-14,1,1546,1546
36755,Producto_40,Deportes,Alpha,Cliente_1753,Masculino,52,LEÓN,Sucursal_1,monterrey,Nuevo León,2023-02-10,2,2938,5876
36756,Producto_79,Tecnología,FitLife,Cliente_1454,Masculino,54,ciudad de méxico,Sucursal_5,TIJUANA,Baja California,2023-10-30,5,10428,52140
36757,Producto_31,Deportes,HomePro,Cliente_338,Femenino,70,León,Sucursal_6,león,Guanajuato,2024-08-23,4,2629,10516
36758,Producto_79,Tecnología,FitLife,Cliente_1241,Masculino,40,GUADALAJARA,Sucursal_15,mérida,Yucatán,2024-03-21,4,8280,33120
36759,Producto_68,Accesorios,UrbanStyle,Cliente_860,Femenino,19,león,Sucursal_7,ciudad de méxico,CDMX,2024-03-27,2,1363,2726
36760,Producto_52,Tecnología,Omega,Cliente_218,Femenino,68,CIUDAD DE MÉXICO,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2024-07-18,3,11317,33951
36761,Producto_14,Electrónica,Nova,Cliente_679,Masculino,57,MÉRIDA,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2023-05-24,5,16698,83490
36762,Producto_84,Ropa,Alpha,Cliente_1122,Masculino,24,León,Sucursal_9,tuxtla gutiérrez,Chiapas,2024-02-22,5,317,1585
36763,Producto_42,Hogar,FitLife,Cliente_1223,Femenino,23,TIJUANA,Sucursal_2,MÉRIDA,Yucatán,2023-10-03,3,4472,13416
36764,Producto_2,Accesorios,NextGen,Cliente_1365,Femenino,34,tuxtla gutiérrez,Sucursal_10,Monterrey,Nuevo León,2025-03-26,5,481,2405
36765,Producto_97,Electrónica,NextGen,Cliente_397,Femenino,43,MÉRIDA,Sucursal_13,LEÓN,Guanajuato,2024-08-16,1,8768,8768
36766,Producto_10,Accesorios,TechBrand,Cliente_199,Femenino,44,tuxtla gutiérrez,Sucursal_5,tijuana,Baja California,2023-04-25,3,1135,3405
36767,Producto_71,Hogar,ComfortPlus,Cliente_1926,Femenino,45,tuxtla gutiérrez,Sucursal_12,GUADALAJARA,Jalisco,2023-10-30,4,4655,18620
36768,Producto_58,Electrónica,TechBrand,Cliente_1703,Femenino,21,Monterrey,Sucursal_14,Puebla,Puebla,2023-10-14,2,7735,15470
36769,Producto_3,Electrónica,ComfortPlus,Cliente_990,Femenino,29,CANCÚN,Sucursal_1,MONTERREY,Nuevo León,2024-05-16,2,14396,28792
36770,Producto_53,Tecnología,UrbanStyle,Cliente_1768,Femenino,40,Monterrey,Sucursal_12,Guadalajara,Jalisco,2024-04-07,5,10143,50715
36771,Producto_9,Accesorios,UrbanStyle,Cliente_1484,Femenino,56,Tuxtla Gutiérrez,Sucursal_7,ciudad de méxico,CDMX,2023-08-07,3,575,1725
36772,Producto_38,Tecnología,UrbanStyle,Cliente_949,Masculino,52,PUEBLA,Sucursal_7,Ciudad de México,CDMX,2023-08-13,3,8572,25716
36773,Producto_26,Electrónica,Omega,Cliente_1911,Masculino,54,Mérida,Sucursal_8,PUEBLA,Puebla,2023-04-19,2,15758,31516
36774,Producto_86,Electrónica,Nova,Cliente_530,Masculino,65,CIUDAD DE MÉXICO,Sucursal_6,león,Guanajuato,2024-05-05,4,5442,21768
36775,Producto_14,Electrónica,Nova,Cliente_599,Masculino,68,Tuxtla Gutiérrez,Sucursal_4,MÉRIDA,Yucatán,2023-06-24,1,16290,16290
36776,Producto_55,Tecnología,NextGen,Cliente_1003,Masculino,62,TAPACHULA,Sucursal_10,Monterrey,Nuevo León,2024-12-01,3,12546,37638
36777,Producto_100,Electrónica,TechBrand,Cliente_188,Masculino,44,monterrey,Sucursal_6,león,Guanajuato,2024-06-26,5,8268,41340
36778,Producto_7,Accesorios,NextGen,Cliente_839,Masculino,44,guadalajara,Sucursal_2,MÉRIDA,Yucatán,2024-11-10,0,731,1462
36779,Producto_12,Tecnología,TechBrand,Cliente_527,Femenino,47,TUXTLA GUTIÉRREZ,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2025-06-08,5,12849,64245
36780,Producto_67,Electrónica,TechBrand,Cliente_297,Masculino,29,Tijuana,Sucursal_3,Monterrey,Nuevo León,2025-02-13,2,13576,27152
36781,Producto_64,Tecnología,Alpha,Cliente_1742,Masculino,37,mérida,Sucursal_15,Mérida,Yucatán,2025-03-22,4,14861,59444
36782,Producto_27,Muebles,ComfortPlus,,Masculino,68,ciudad de méxico,Sucursal_3,MONTERREY,Nuevo León,2024-09-08,1,5735,5735
36783,Producto_62,Tecnología,HomePro,Cliente_1431,Masculino,21,MÉRIDA,Sucursal_8,Puebla,Puebla,2024-10-07,3,13797,41391
36784,Producto_27,Muebles,ComfortPlus,Cliente_352,Femenino,42,tuxtla gutiérrez,Sucursal_8,PUEBLA,Puebla,2024-11-19,4,2606,10424
36785,Producto_18,Deportes,FitLife,Cliente_1256,Masculino,49,mérida,Sucursal_11,Puebla,Puebla,2025-01-23,2,405,810
36786,Producto_24,Deportes,HomePro,Cliente_3,Femenino,69,TUXTLA GUTIÉRREZ,Sucursal_3,monterrey,Nuevo León,2024-03-29,4,2633,10532
36787,Producto_40,Deportes,Alpha,,Femenino,65,TIJUANA,Sucursal_13,León,Guanajuato,2023-10-30,3,808,2424
36788,Producto_19,Accesorios,NextGen,Cliente_1431,Masculino,21,MÉRIDA,Sucursal_2,mérida,Yucatán,2024-12-07,3,202,606
36789,Producto_77,Tecnología,Alpha,Cliente_143,Masculino,38,LEÓN,Sucursal_15,Mérida,Yucatán,2024-01-16,4,7279,29116
36790,Producto_89,Muebles,NextGen,Cliente_77,Masculino,39,Ciudad de México,Sucursal_4,mérida,Yucatán,2024-03-07,3,5145,15435
36791,Producto_27,Muebles,ComfortPlus,Cliente_895,Masculino,61,TAPACHULA,Sucursal_10,monterrey,Nuevo León,2025-12-15,5,4654,23270
36792,Producto_10,Accesorios,TechBrand,Cliente_1811,Masculino,46,León,Sucursal_9,tuxtla gutiérrez,Chiapas,2025-12-11,2,658,1316
36793,Producto_26,Electrónica,Omega,Cliente_717,Masculino,19,tuxtla gutiérrez,Sucursal_3,Monterrey,Nuevo León,2024-10-26,5,16352,81760
36794,Producto_64,Tecnología,Alpha,Cliente_363,Femenino,25,guadalajara,Sucursal_12,Guadalajara,Jalisco,2025-09-28,4,4425,17700
36795,Producto_52,Tecnología,Omega,Cliente_303,Femenino,26,monterrey,Sucursal_3,Monterrey,Nuevo León,2024-02-15,2,3788,7576
36796,Producto_76,Ropa,Alpha,Cliente_1595,Masculino,63,Tijuana,Sucursal_6,león,Guanajuato,2023-05-01,3,1171,3513
36797,Producto_32,Hogar,Alpha,Cliente_597,Masculino,69,TAPACHULA,Sucursal_7,Ciudad de México,CDMX,2025-12-19,2,4482,8964
36798,Producto_67,Electrónica,TechBrand,Cliente_1586,Femenino,57,GUADALAJARA,Sucursal_2,mérida,Yucatán,2023-06-13,1,13915,13915
36799,Producto_11,Ropa,Alpha,Cliente_536,Femenino,26,monterrey,Sucursal_1,Monterrey,Nuevo León,2023-03-27,2,709,1418
36800,Producto_54,Ropa,HomePro,Cliente_1265,Masculino,40,Tapachula,Sucursal_10,Monterrey,Nuevo León,2024-06-07,1,600,600
36801,Producto_88,Tecnología,FitLife,Cliente_429,Masculino,20,Tapachula,Sucursal_8,puebla,Puebla,2024-02-21,3,8958,26874
36802,Producto_34,Deportes,NextGen,Cliente_385,Femenino,20,Monterrey,Sucursal_13,LEÓN,Guanajuato,2025-01-18,3,2059,6177
36803,Producto_29,Hogar,NextGen,Cliente_958,Femenino,53,MÉRIDA,Sucursal_14,puebla,Puebla,2025-12-27,2,2040,4080
36804,Producto_9,Accesorios,UrbanStyle,Cliente_1965,Masculino,34,puebla,Sucursal_1,Monterrey,Nuevo León,2024-07-02,4,1098,4392
36805,Producto_36,Deportes,Nova,Cliente_1318,Femenino,33,Tuxtla Gutiérrez,Sucursal_4,Mérida,Yucatán,2023-07-18,2,878,1756
36806,Producto_4,Muebles,NextGen,Cliente_18,Masculino,33,Tijuana,Sucursal_5,tijuana,Baja California,2023-12-26,3,1827,5481
36807,Producto_17,Hogar,FitLife,Cliente_944,Masculino,63,GUADALAJARA,Sucursal_10,monterrey,Nuevo León,2025-04-25,3,3093,9279
36808,Producto_68,Accesorios,UrbanStyle,Cliente_548,Femenino,57,LEÓN,Sucursal_1,MONTERREY,Nuevo León,2024-08-19,2,749,1498
36809,Producto_15,Deportes,FitLife,Cliente_342,Masculino,18,León,Sucursal_8,puebla,Puebla,2023-01-23,3,1401,4203
36810,Producto_93,Hogar,UrbanStyle,Cliente_1393,Femenino,19,Tapachula,Sucursal_5,Tijuana,Baja California,2024-08-17,3,4050,12150
36811,Producto_84,Ropa,Alpha,Cliente_1526,Femenino,46,cancún,Sucursal_6,león,Guanajuato,2023-08-24,1,558,558
36812,Producto_38,Tecnología,UrbanStyle,Cliente_1848,Femenino,69,LEÓN,Sucursal_3,monterrey,Nuevo León,2025-07-24,1,11723,11723
36813,Producto_80,Tecnología,Nova,Cliente_1969,Masculino,36,Monterrey,Sucursal_11,puebla,Puebla,2025-10-22,2,5023,10046
36814,Producto_16,Accesorios,FitLife,Cliente_1179,Masculino,62,TUXTLA GUTIÉRREZ,Sucursal_14,Puebla,Puebla,2024-07-28,2,1372,2744
36815,Producto_93,Hogar,UrbanStyle,Cliente_508,Femenino,21,GUADALAJARA,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2024-12-14,5,963,4815
36816,Producto_31,Deportes,HomePro,Cliente_1481,Femenino,61,Guadalajara,Sucursal_12,guadalajara,Jalisco,2024-09-18,4,848,3392
